cid,upc,oid,dt,r_dt,prc,qty,amt,r_qty,r_amt,web_prod_id,GMM_DESC,PARENT_MDSE_DIVN_DESC
11294427,706254000000,1194316872,09-04-2016,,10.98,1,10.98,,,2651995,READY TO WEAR,CASUAL RTW
11294427,706254000000,1196028019,4/17/2016,,10.98,1,10.98,,,2651995,READY TO WEAR,CASUAL RTW
10250626,716170000000,1282026114,04-11-2016,11/15/2016,33,3,99,3,99,2636019,BEAUTY,COSMETICS
10250626,716170000000,1270793694,10/26/2016,11/17/2016,33,1,33,1,33,2636019,BEAUTY,COSMETICS
11730116,754709000000,1225398255,8/17/2016,,41.4,1,41.4,,,2750891,CENTER CORE,INTIMATE APPAREL/HOSIERY
11730116,754709000000,1215950811,7/27/2016,,40.79,1,40.79,,,2750891,CENTER CORE,INTIMATE APPAREL/HOSIERY
14766541,706256000000,1206537541,6/13/2016,,17.49,1,17.49,,,2755529,READY TO WEAR,COLLECTIONS RTW
14766541,706256000000,1199967493,03-05-2016,6/18/2016,29.24,1,29.24,1,29.24,2755529,READY TO WEAR,COLLECTIONS RTW
14766541,706256000000,1206421215,11-06-2016,6/23/2016,19.99,1,19.99,1,19.99,2755529,READY TO WEAR,COLLECTIONS RTW
12995953,885833000000,1191161186,3/29/2016,,41.99,1,41.99,,,2870642,CENTER CORE,WOMENS SHOES
12995953,885833000000,1199024388,4/29/2016,,44.25,1,44.25,,,2870642,CENTER CORE,WOMENS SHOES
12094862,805004000000,1188433684,3/13/2016,,33.74,2,67.48,,,2871621,READY TO WEAR,SPECIAL SIZES
12094862,805004000000,1215316512,7/23/2016,,39.99,4,159.96,,,2871621,READY TO WEAR,SPECIAL SIZES
10906488,822981000000,1186928571,05-03-2016,10-03-2016,26.99,1,26.99,1,26.99,2656555,READY TO WEAR,SPECIAL SIZES
10906488,822981000000,1186537536,03-03-2016,09-03-2016,31.99,1,31.99,1,31.99,2656555,READY TO WEAR,SPECIAL SIZES
12824146,706255000000,1189173671,3/15/2016,3/24/2016,35.99,1,35.99,1,35.99,2660749,READY TO WEAR,COLLECTIONS RTW
12824146,706255000000,1189105102,3/16/2016,3/24/2016,35.99,1,35.99,1,35.99,2660749,READY TO WEAR,COLLECTIONS RTW
10829260,706255000000,1186548365,03-03-2016,02-04-2016,55.6,1,55.6,1,55.6,2601353,READY TO WEAR,COLLECTIONS RTW
10829260,706255000000,1189908475,3/21/2016,02-04-2016,69.5,1,69.5,1,69.5,2601353,READY TO WEAR,COLLECTIONS RTW
12496995,805004000000,1237606692,09-09-2016,,69.99,1,69.99,,,2603680,READY TO WEAR,COLLECTIONS RTW
12496995,805004000000,1241936370,9/17/2016,08-10-2016,55.49,1,55.49,1,55.49,2603680,READY TO WEAR,COLLECTIONS RTW
13919349,805004000000,1227032358,8/21/2016,10-09-2016,66.99,1,66.99,1,66.99,2603680,READY TO WEAR,COLLECTIONS RTW
13919349,805004000000,1217978070,01-08-2016,03-10-2016,99.5,1,99.5,1,99.5,2603680,READY TO WEAR,COLLECTIONS RTW
10645077,887650000000,1201795655,5/13/2016,03-06-2016,56.99,1,56.99,1,56.99,2758210,READY TO WEAR,SPECIAL SIZES
10645077,887650000000,LB16751043666,07-05-2016,,63.6,1,63.6,,,2758210,READY TO WEAR,SPECIAL SIZES
14207997,889816000000,1259147220,08-10-2016,10/19/2016,83.4,1,83.4,1,83.4,2758250,CENTER CORE,WOMENS SHOES
14207997,889816000000,1261393908,12-10-2016,10/27/2016,83.4,1,83.4,1,83.4,2758250,CENTER CORE,WOMENS SHOES
14767527,706256000000,1211312459,7/13/2016,,39.75,1,39.75,,,2643699,READY TO WEAR,SPECIAL SIZES
14767527,706256000000,1227350844,8/20/2016,,79.5,1,79.5,,,2643699,READY TO WEAR,SPECIAL SIZES
14694747,889610000000,1329428559,04-12-2016,,48.99,1,48.99,,,2644305,CENTER CORE,HANDBAGS & ACCESSORIES
14694747,889610000000,1270601841,10/27/2016,11-12-2016,56.7,1,56.7,1,56.7,2644305,CENTER CORE,HANDBAGS & ACCESSORIES
14152277,9348820000000,1258059078,09-10-2016,,68.99,1,68.99,,,2645679,READY TO WEAR,SPECIAL SIZES
14152277,9348820000000,1236557523,07-09-2016,9/20/2016,79.2,1,79.2,1,79.2,2645679,READY TO WEAR,SPECIAL SIZES
11718017,706256000000,1263109495,1/18/2017,,3.19,4,12.76,,,2882811,HOME,SOFT HOME
11718017,706256000000,1323738060,11/29/2016,,6.72,1,6.72,,,2882811,HOME,SOFT HOME
14158736,706256000000,1260081841,11/18/2016,,6.49,1,6.49,,,2882812,HOME,SOFT HOME
14158736,706256000000,1259192710,11/19/2016,,8.63,2,17.26,,,2882812,HOME,SOFT HOME
10313344,706256000000,1232053218,8/28/2016,,11.98,1,11.98,,,2883805,READY TO WEAR,CASUAL RTW
10313344,706256000000,1300015248,11/19/2016,,14.98,1,14.98,,,2883805,READY TO WEAR,CASUAL RTW
11412511,885873000000,1184456995,2/19/2016,,16.99,1,16.99,,,2661009,MENS & KIDS,TOTAL CHILDRENS
11412511,885873000000,RP16431150032,04-03-2016,4/18/2016,11.04,1,11.04,1,11.04,2661009,MENS & KIDS,TOTAL CHILDRENS
11132484,190328000000,SD17310685529,1/13/2017,1/30/2017,49.99,1,49.99,1,49.99,2768602,MENS & KIDS,TOTAL MENS
11132484,190328000000,1359580503,12/29/2016,12-01-2017,49.99,1,49.99,1,49.99,2768602,MENS & KIDS,TOTAL MENS
10174841,792977000000,1199406377,01-05-2016,,116.82,1,116.82,,,2651383,HOME,BIG TICKET
10174841,792977000000,1200831794,05-05-2016,,116.82,1,116.82,,,2651383,HOME,BIG TICKET
12306139,706256000000,1206504606,12-06-2016,,16.79,1,16.79,,,2651863,READY TO WEAR,CASUAL RTW
12306139,706256000000,1202123969,5/16/2016,6/25/2016,25.59,1,25.59,1,25.59,2651863,READY TO WEAR,CASUAL RTW
10322333,190050000000,1258764313,11/15/2016,,75.19,2,150.38,,,2886061,MENS & KIDS,TOTAL MENS
10322333,190050000000,1358057751,12/30/2016,,47.99,1,47.99,,,2886061,MENS & KIDS,TOTAL MENS
10429630,889558000000,1192048050,02-04-2016,,66.99,1,66.99,,,2623812,READY TO WEAR,CASUAL RTW
10429630,889558000000,1190396890,3/24/2016,,89,1,89,,,2623812,READY TO WEAR,CASUAL RTW
15165462,841060000000,1195678857,4/16/2016,03-05-2016,14.99,1,14.99,1,14.99,2770811,READY TO WEAR,MILLENNIAL/DENIM
15165462,841060000000,1191038651,3/27/2016,4/26/2016,16.99,1,16.99,1,16.99,2770811,READY TO WEAR,MILLENNIAL/DENIM
15165462,841060000000,1190836242,3/26/2016,04-04-2016,34,1,34,1,34,2770811,READY TO WEAR,MILLENNIAL/DENIM
15165462,841060000000,1199242578,4/30/2016,6/23/2016,12.74,1,12.74,1,12.74,2770811,READY TO WEAR,MILLENNIAL/DENIM
11556115,190561000000,1298436765,11/18/2016,,90,1,90,,,2773467,CENTER CORE,WOMENS SHOES
11556115,190561000000,1298773236,11/18/2016,11/26/2016,90,1,90,1,90,2773467,CENTER CORE,WOMENS SHOES
10878254,31290081028,1307583534,11/25/2016,,12,1,12,,,1658695,HOME,SOFT HOME
13946878,31290081028,1186885944,04-03-2016,,7.99,4,31.96,,,1658695,HOME,SOFT HOME
10066470,31290081028,1211014380,09-07-2016,,6.32,3,18.96,,,1658695,HOME,SOFT HOME
13946878,31290081028,1183216041,12-02-2016,,10.39,1,10.39,,,1658695,HOME,SOFT HOME
10878254,31290081028,1329980136,03-12-2016,,11.25,1,11.25,,,1658695,HOME,SOFT HOME
10066470,31290081028,1233618756,8/31/2016,,12.99,2,25.98,,,1658695,HOME,SOFT HOME
10878254,31290081028,1245828550,10/29/2016,,15,1,15,,,1658695,HOME,SOFT HOME
10066470,31290081028,1336942101,10-12-2016,,10.99,3,32.97,,,1658695,HOME,SOFT HOME
10066470,31290081028,1211489421,7/13/2016,,11.99,2,23.98,,,1658695,HOME,SOFT HOME
10878254,31290081028,1307673507,11/25/2016,,12,1,12,,,1658695,HOME,SOFT HOME
10123498,31290081028,1199609293,02-05-2016,,11.25,4,45,,,1658695,HOME,SOFT HOME
10066470,31290081028,1373540310,1/18/2017,,11.25,2,22.5,,,1658695,HOME,SOFT HOME
13946878,31290081028,1191142015,3/30/2016,,6.15,2,12.3,,,1658695,HOME,SOFT HOME
10123498,31290081028,1199836290,03-05-2016,,9.74,3,29.22,,,1658695,HOME,SOFT HOME
13946878,31290081028,1191663908,3/31/2016,,2.99,2,5.98,,,1658695,HOME,SOFT HOME
10066470,31290081028,1199697036,02-05-2016,,11.25,2,22.5,,,1658695,HOME,SOFT HOME
11330784,706255000000,1191812155,3/30/2016,4/23/2016,39.99,1,39.99,1,39.99,2681647,READY TO WEAR,COLLECTIONS RTW
11330784,706255000000,1195317542,4/15/2016,,35.99,1,35.99,,,2681647,READY TO WEAR,COLLECTIONS RTW
11097941,754709000000,1320043677,11/28/2016,07-12-2016,105,1,105,1,105,2777371,CENTER CORE,INTIMATE APPAREL/HOSIERY
11097941,754709000000,1332147024,05-12-2016,12/28/2016,73.5,1,73.5,1,73.5,2777371,CENTER CORE,INTIMATE APPAREL/HOSIERY
12518815,3439600000000,1338764487,10-12-2016,12/22/2016,50,3,150,2,100,2896149,BEAUTY,FRAGRANCES
12518815,3439600000000,PR16321245576,12/23/2016,,50,1,50,,,2896149,BEAUTY,FRAGRANCES
10623665,888983000000,JM16020794617,12/20/2016,,17.59,1,17.59,,,2896468,READY TO WEAR,SPECIAL SIZES
10623665,888983000000,1345926609,12/15/2016,12/24/2016,17.59,1,17.59,1,17.59,2896468,READY TO WEAR,SPECIAL SIZES
11831874,190049000000,1211546439,12-07-2016,,164,1,164,,,2635216,CENTER CORE,HANDBAGS & ACCESSORIES
11831874,190049000000,1209608107,6/29/2016,7/16/2016,184.5,1,184.5,1,172.2,2635216,CENTER CORE,HANDBAGS & ACCESSORIES
14959928,888573000000,1195258927,4/15/2016,,63.74,1,63.74,,,2686565,READY TO WEAR,CASUAL RTW
14959928,888573000000,1193965578,08-04-2016,4/26/2016,67.99,1,67.99,1,67.99,2686565,READY TO WEAR,CASUAL RTW
12058722,886548000000,1328206158,02-12-2016,,33.75,1,33.75,,,2687219,MENS & KIDS,TOTAL MENS
12058722,886548000000,1333793181,07-12-2016,,39.99,1,39.99,,,2687219,MENS & KIDS,TOTAL MENS
12492573,889448000000,1371013341,1/17/2017,2/20/2017,39.99,1,39.99,1,39.99,2666912,READY TO WEAR,CLASSIFICATIONS
12492573,889448000000,1373794374,1/23/2017,,33.99,2,67.98,,,2666912,READY TO WEAR,CLASSIFICATIONS
11399343,798899000000,1338992820,11-12-2016,,7.99,1,7.99,,,2900683,CENTER CORE,FASHION JEWELRY / WATCHES
11399343,798899000000,1338515040,10-12-2016,12/26/2016,7.99,1,7.99,1,5.99,2900683,CENTER CORE,FASHION JEWELRY / WATCHES
12001717,706256000000,1231700115,8/29/2016,02-09-2016,49.5,2,99,2,99,2902203,READY TO WEAR,CASUAL RTW
12001717,706256000000,1248973284,9/28/2016,,16.99,2,33.98,,,2902203,READY TO WEAR,CASUAL RTW
12001717,706256000000,1219540644,03-08-2016,,31.19,2,62.38,,,2902203,READY TO WEAR,CASUAL RTW
14975908,608280000000,1316621757,11/27/2016,,12,1,12,,,2786981,CENTER CORE,INTIMATE APPAREL/HOSIERY
14975908,608280000000,1360028862,12/31/2016,,9.6,1,9.6,,,2786981,CENTER CORE,INTIMATE APPAREL/HOSIERY
11128437,706255000000,1202122024,5/16/2016,06-06-2016,32.24,1,32.24,1,32.24,2688618,READY TO WEAR,CASUAL RTW
11128437,706255000000,1203638286,5/27/2016,01-07-2016,27.25,1,27.25,1,27.25,2688618,READY TO WEAR,CASUAL RTW
12972984,885780000000,1328556525,04-12-2016,,14.69,1,14.69,,,2786837,MENS & KIDS,TOTAL CHILDRENS
12972984,885780000000,1268895897,10/24/2016,01-11-2016,19.59,1,19.59,1,19.59,2786837,MENS & KIDS,TOTAL CHILDRENS
15342809,738899000000,1221220353,06-08-2016,8/15/2016,10.92,1,10.92,1,10.92,2790126,CENTER CORE,FASHION JEWELRY / WATCHES
15342809,738899000000,1221074535,06-08-2016,,10.92,1,10.92,,,2790126,CENTER CORE,FASHION JEWELRY / WATCHES
10351477,706255000000,1200469606,06-05-2016,5/25/2016,14.39,1,14.39,1,14.39,2675727,READY TO WEAR,SPECIAL SIZES
10351477,706255000000,1200615039,05-05-2016,5/25/2016,19.99,1,19.99,1,19.99,2675727,READY TO WEAR,SPECIAL SIZES
10979816,884450000000,JB16760454763,07-06-2016,6/18/2016,84.99,1,84.99,1,84.99,2792219,READY TO WEAR,CLASSIFICATIONS
10979816,884450000000,1205588599,07-06-2016,6/18/2016,99.99,1,99.99,1,99.99,2792219,READY TO WEAR,CLASSIFICATIONS
11446742,740362000000,1372208739,1/17/2017,1/21/2017,79.2,1,79.2,1,79.2,2913839,CENTER CORE,WOMENS SHOES
11446742,740362000000,AS17110953983,1/21/2017,4/15/2017,56.13,1,56.13,1,56.13,2913839,CENTER CORE,WOMENS SHOES
13448473,190049000000,1246890204,9/25/2016,,167.63,1,167.63,,,2798578,CENTER CORE,HANDBAGS & ACCESSORIES
13448473,190049000000,1234664523,02-09-2016,9/23/2016,167.63,1,167.63,1,167.63,2798578,CENTER CORE,HANDBAGS & ACCESSORIES
10382091,822980000000,1194229368,10-04-2016,10-06-2016,27.99,1,27.99,1,27.99,2655050,READY TO WEAR,CASUAL RTW
10382091,822980000000,1199547888,02-05-2016,12-05-2016,25.49,1,25.49,1,25.49,2655050,READY TO WEAR,CASUAL RTW
14157149,706255000000,1189213778,3/15/2016,,30.61,1,30.61,,,2661236,READY TO WEAR,COLLECTIONS RTW
14157149,706255000000,1201787225,11-05-2016,,16.79,1,16.79,,,2661236,READY TO WEAR,COLLECTIONS RTW
10706972,823284000000,1352120391,12/20/2016,12/28/2016,22.49,1,22.49,1,22.49,2916090,MENS & KIDS,TOTAL MENS
10706972,823284000000,1352180019,12/20/2016,,29.99,1,29.99,,,2916090,MENS & KIDS,TOTAL MENS
10501960,674198000000,1198827726,4/30/2016,,22.49,1,22.49,,,2722368,MENS & KIDS,TOTAL MENS
10501960,674198000000,1200594293,05-05-2016,,23.99,1,23.99,,,2722368,MENS & KIDS,TOTAL MENS
13037755,706255000000,1206597480,6/13/2016,,9.79,1,9.79,,,2723188,READY TO WEAR,SPECIAL SIZES
13037755,706255000000,1203797854,5/28/2016,,13.99,1,13.99,,,2723188,READY TO WEAR,SPECIAL SIZES
13037755,706255000000,1206822626,6/13/2016,,9.79,1,9.79,,,2723188,READY TO WEAR,SPECIAL SIZES
13958359,190050000000,1327090344,03-12-2016,,26.6,1,26.6,,,2924147,CENTER CORE,HANDBAGS & ACCESSORIES
13958359,190050000000,1259490736,11/19/2016,,38,1,38,,,2924147,CENTER CORE,HANDBAGS & ACCESSORIES
11860756,3348900000000,1223173584,11-08-2016,,22.5,1,22.5,,,2667364,BEAUTY,COSMETICS
11860756,3348900000000,1223320338,12-08-2016,,30,1,30,,,2667364,BEAUTY,COSMETICS
14240963,821448000000,1209866482,01-07-2016,07-08-2016,33.99,1,33.99,1,33.99,2674566,READY TO WEAR,CLASSIFICATIONS
14240963,821448000000,1217132298,7/29/2016,08-09-2016,31.19,1,31.19,1,31.19,2674566,READY TO WEAR,CLASSIFICATIONS
14240963,821448000000,1230537162,8/27/2016,,18.04,1,18.04,,,2674566,READY TO WEAR,CLASSIFICATIONS
12521983,689887000000,EB16950911002,5/19/2016,6/23/2016,31.6,1,31.6,1,31.6,2725920,READY TO WEAR,CLASSIFICATIONS
12521983,689887000000,1202332623,5/18/2016,02-06-2016,43.99,1,43.99,1,43.99,2725920,READY TO WEAR,CLASSIFICATIONS
13976926,888374000000,1204031860,5/30/2016,,31.99,1,31.99,,,2729889,READY TO WEAR,MILLENNIAL/DENIM
13976926,888374000000,1202669740,5/21/2016,,59.99,1,59.99,,,2729889,READY TO WEAR,MILLENNIAL/DENIM
10316608,706256000000,1204233245,5/29/2016,6/19/2016,37.59,1,37.59,1,29.75,2804067,READY TO WEAR,COLLECTIONS RTW
10316608,706256000000,1206294559,12-06-2016,7/30/2016,27.99,1,27.99,1,27.99,2804067,READY TO WEAR,COLLECTIONS RTW
10316608,706256000000,1212045969,7/16/2016,,16.49,1,16.49,,,2804067,READY TO WEAR,COLLECTIONS RTW
10605416,657108000000,1242809481,9/18/2016,9/25/2016,44.99,1,44.99,1,44.99,2497473,COST/WORKROOM/LEASE,LEASED
10605416,657108000000,1262058210,10/16/2016,,44.99,1,44.99,,,2497473,COST/WORKROOM/LEASE,LEASED
11598979,190232000000,1190629835,3/25/2016,,89.5,1,89.5,,,2735972,READY TO WEAR,CASUAL RTW
11598979,190232000000,1191701934,3/30/2016,,89.5,1,89.5,,,2735972,READY TO WEAR,CASUAL RTW
11150293,887032000000,1208777428,6/25/2016,,43.99,1,43.99,,,2738316,MENS & KIDS,TOTAL CHILDRENS
11150293,887032000000,1208827864,6/25/2016,,43.99,2,87.98,,,2738316,MENS & KIDS,TOTAL CHILDRENS
10437134,3145890000000,1259129265,09-10-2016,,90,1,90,,,1719873,BEAUTY,COSMETICS
10437134,3145890000000,1200481480,04-05-2016,,90,1,90,,,1719873,BEAUTY,COSMETICS
15880441,706256000000,1257318520,12-11-2016,11/17/2016,29.99,1,29.99,1,29.99,2932808,READY TO WEAR,CASUAL RTW
15880441,706256000000,1296541497,11/13/2016,11/17/2016,25.89,1,25.89,1,25.89,2932808,READY TO WEAR,CASUAL RTW
10450959,726112000000,1318881288,11/28/2016,07-12-2016,20.99,1,20.99,1,20.99,2933908,MENS & KIDS,TOTAL CHILDRENS
10450959,726112000000,1318551114,11/28/2016,,20.99,1,20.99,,,2933908,MENS & KIDS,TOTAL CHILDRENS
10629105,37882434500,1189684883,3/20/2016,,15.41,1,15.41,,,2709480,CENTER CORE,INTIMATE APPAREL/HOSIERY
10629105,37882434500,1298252463,11/13/2016,,13.65,2,27.3,,,2709480,CENTER CORE,INTIMATE APPAREL/HOSIERY
10629105,37882434500,1199018607,4/30/2016,,9.62,3,28.86,,,2709480,CENTER CORE,INTIMATE APPAREL/HOSIERY
11539032,884408000000,1264881744,10/21/2016,,34.99,1,34.99,,,2710668,HOME,SOFT HOME
11539032,884408000000,1265094039,10/21/2016,,27.99,1,27.99,,,2710668,HOME,SOFT HOME
13145937,726114000000,1252208667,02-10-2016,,121.99,2,243.98,,,2814819,READY TO WEAR,CLASSIFICATIONS
13145937,726114000000,1271720118,10/26/2016,,118.99,1,118.99,,,2814819,READY TO WEAR,CLASSIFICATIONS
10931207,726114000000,1259095860,09-10-2016,,121.99,1,121.99,,,2814819,READY TO WEAR,CLASSIFICATIONS
10931207,726114000000,1256781225,05-10-2016,10/15/2016,169.99,1,169.99,1,169.99,2814819,READY TO WEAR,CLASSIFICATIONS
13457019,700771000000,1328160810,03-12-2016,,104.99,1,104.99,,,2815864,READY TO WEAR,CLASSIFICATIONS
13457019,700771000000,ST16920261036,09-12-2016,12/30/2016,97.49,1,97.49,1,97.49,2815864,READY TO WEAR,CLASSIFICATIONS
11807855,889605000000,1221317520,06-08-2016,10/15/2016,25.2,1,25.2,1,25.2,2741242,MENS & KIDS,TOTAL CHILDRENS
11807855,889605000000,1220754729,06-08-2016,9/17/2016,27.87,1,27.87,1,27.87,2741242,MENS & KIDS,TOTAL CHILDRENS
10355101,190365000000,1206434615,12-06-2016,6/28/2016,17.49,1,17.49,1,17.49,2742395,READY TO WEAR,CASUAL RTW
10355101,190365000000,1199393252,01-05-2016,07-05-2016,22.49,1,22.49,1,22.49,2742395,READY TO WEAR,CASUAL RTW
10264026,889698000000,1211456676,12-07-2016,,49.99,3,149.97,,,2744042,MENS & KIDS,TOTAL MENS
10264026,889698000000,1211363607,12-07-2016,,49.99,1,49.99,,,2744042,MENS & KIDS,TOTAL MENS
11614382,659659000000,1258224724,11/15/2016,,19.59,1,19.59,,,2681916,MENS & KIDS,TOTAL CHILDRENS
11614382,659659000000,1286092317,07-11-2016,,28,1,28,,,2681916,MENS & KIDS,TOTAL CHILDRENS
14147190,706255000000,KR16970172745,09-07-2016,,17.59,1,17.59,,,2717397,READY TO WEAR,COLLECTIONS RTW
14147190,706255000000,KR16750830392,07-05-2016,09-07-2016,31.99,1,31.99,1,31.99,2717397,READY TO WEAR,COLLECTIONS RTW
11203588,96413748981,1202183441,5/19/2016,6/21/2016,13.99,1,13.99,1,13.99,2517987,MENS & KIDS,TOTAL CHILDRENS
11203588,96413748981,NE16150635902,5/31/2016,6/24/2016,11.19,1,11.19,1,11.19,2517987,MENS & KIDS,TOTAL CHILDRENS
11203588,96413748981,NE16050872400,5/20/2016,6/18/2016,11.19,1,11.19,1,11.19,2517987,MENS & KIDS,TOTAL CHILDRENS
14934222,28266470528,1346502897,12/16/2016,12/27/2016,37.59,1,37.59,1,37.59,2942932,CENTER CORE,INTIMATE APPAREL/HOSIERY
14934222,28266470528,1345994133,12/16/2016,12/27/2016,35.24,1,35.24,1,35.24,2942932,CENTER CORE,INTIMATE APPAREL/HOSIERY
10392844,706255000000,1198132740,4/25/2016,02-05-2016,19.99,1,19.99,1,19.99,2750765,READY TO WEAR,COLLECTIONS RTW
10392844,706255000000,1197750427,4/23/2016,4/29/2016,30.39,1,30.39,1,30.39,2750765,READY TO WEAR,COLLECTIONS RTW
10620430,754709000000,1251716415,02-10-2016,,25.74,2,51.48,,,2750889,CENTER CORE,INTIMATE APPAREL/HOSIERY
10620430,754709000000,1230019461,8/23/2016,,33,1,33,,,2750889,CENTER CORE,INTIMATE APPAREL/HOSIERY
10620430,754709000000,1231080156,8/27/2016,,24.75,1,24.75,,,2750889,CENTER CORE,INTIMATE APPAREL/HOSIERY
14125115,720630000000,1258165408,11/15/2016,,45.39,1,45.39,,,2814632,CENTER CORE,WOMENS SHOES
14125115,720630000000,1250056099,06-11-2016,01-03-2017,60.1,1,60.1,1,60.1,2814632,CENTER CORE,WOMENS SHOES
14776377,889043000000,1296539268,11/13/2016,,87.5,1,87.5,,,2725352,MENS & KIDS,TOTAL MENS
14776377,889043000000,JG16410443459,11/14/2016,,87.5,1,87.5,,,2725352,MENS & KIDS,TOTAL MENS
11036181,622357000000,1198289345,4/28/2016,,107.99,1,107.99,,,1726767,HOME,SOFT HOME
11036181,622357000000,1198319341,4/28/2016,,107.99,1,107.99,,,1726767,HOME,SOFT HOME
11540829,79402145572,1304548029,11/22/2016,,40.99,1,40.99,,,2948084,CENTER CORE,HANDBAGS & ACCESSORIES
11540829,79402145572,1333907025,08-12-2016,,28.69,1,28.69,,,2948084,CENTER CORE,HANDBAGS & ACCESSORIES
14408799,190141000000,1187483514,08-03-2016,3/15/2016,101.25,1,101.25,1,101.25,2752740,CENTER CORE,WOMENS SHOES
14408799,190141000000,1188933603,3/15/2016,3/18/2016,94.5,1,94.5,1,94.5,2752740,CENTER CORE,WOMENS SHOES
14408799,190141000000,1189145362,3/16/2016,,94.5,1,94.5,,,2752740,CENTER CORE,WOMENS SHOES
13525060,706256000000,1202701967,5/21/2016,5/28/2016,32.99,1,32.99,1,32.99,2755452,READY TO WEAR,SPECIAL SIZES
13525060,706256000000,1212358480,7/17/2016,,28.04,1,28.04,,,2755452,READY TO WEAR,SPECIAL SIZES
10524900,886550000000,1247110359,9/25/2016,06-12-2016,29.99,1,29.99,1,29.99,2687118,MENS & KIDS,TOTAL MENS
10524900,886550000000,1341585087,12/13/2016,3/31/2017,18.99,1,18.99,1,18.99,2687118,MENS & KIDS,TOTAL MENS
10875698,889560000000,1194585088,11-04-2016,,4.79,2,9.58,,,2692053,MENS & KIDS,TOTAL CHILDRENS
10875698,889560000000,1197509257,4/20/2016,,3.19,1,3.19,,,2692053,MENS & KIDS,TOTAL CHILDRENS
13448784,689887000000,HM16141143214,01-04-2016,4/22/2016,127.6,2,255.2,2,254,2695968,READY TO WEAR,COLLECTIONS RTW
13448784,689887000000,1196740814,4/19/2016,4/23/2016,75.99,2,151.98,2,151.98,2695968,READY TO WEAR,COLLECTIONS RTW
13448784,689887000000,1190541531,3/25/2016,01-04-2016,127.6,1,127.6,1,127.6,2695968,READY TO WEAR,COLLECTIONS RTW
11303499,706255000000,1193887044,08-04-2016,,31.19,1,31.19,,,2757679,READY TO WEAR,CASUAL RTW
11303499,706255000000,1200517355,06-05-2016,,26.99,1,26.99,,,2757679,READY TO WEAR,CASUAL RTW
12624155,766195000000,1230717456,8/27/2016,,103.99,2,207.98,,,2530350,HOME,SOFT HOME
12624155,766195000000,1244836947,9/20/2016,,176,1,176,,,2530350,HOME,SOFT HOME
10036339,34497985311,DM16320534666,12/22/2016,12/31/2016,14,2,28,1,14,1732297,CENTER CORE,INTIMATE APPAREL/HOSIERY
10036339,34497985311,1330504791,05-12-2016,12/22/2016,14,2,28,2,28,1732297,CENTER CORE,INTIMATE APPAREL/HOSIERY
14454656,627650000000,1219448544,03-08-2016,11-08-2016,39.19,1,39.19,1,39.19,2727767,READY TO WEAR,MILLENNIAL/DENIM
14454656,627650000000,1217486643,7/28/2016,11-08-2016,34.39,1,34.39,1,34.39,2727767,READY TO WEAR,MILLENNIAL/DENIM
12799882,849986000000,1283630256,06-11-2016,,299,1,299,,,2730446,HOME,BIG TICKET
12799882,849986000000,1261441053,10/14/2016,,311.2,1,311.2,,,2730446,HOME,BIG TICKET
12683805,740700000000,1187962834,11-03-2016,,15.74,1,15.74,,,2536350,MENS & KIDS,TOTAL MENS
12683805,740700000000,1184151410,2/15/2016,,16.79,2,33.58,,,2536350,MENS & KIDS,TOTAL MENS
15448500,822138000000,1203677638,5/26/2016,6/23/2016,506.59,1,506.59,1,506.59,2539928,CENTER CORE,FASHION JEWELRY / WATCHES
15448500,822138000000,1204756729,02-06-2016,6/23/2016,429.11,1,429.11,1,429.11,2539928,CENTER CORE,FASHION JEWELRY / WATCHES
10920188,888952000000,1186088380,2/29/2016,,11.24,1,11.24,,,2540661,READY TO WEAR,MILLENNIAL/DENIM
10920188,888952000000,1181906645,05-02-2016,3/17/2016,18.74,1,18.74,1,18.74,2540661,READY TO WEAR,MILLENNIAL/DENIM
11041047,190078000000,1376290305,1/29/2017,,54.99,1,54.99,,,2959191,READY TO WEAR,MISSY TOTAL ACTIVE
11041047,190078000000,1265626092,10/21/2016,,44.99,1,44.99,,,2959191,READY TO WEAR,MISSY TOTAL ACTIVE
14593387,716273000000,1233788001,02-09-2016,,38.4,1,38.4,,,2733881,CENTER CORE,INTIMATE APPAREL/HOSIERY
14593387,716273000000,1236446910,08-09-2016,9/16/2016,48,1,48,1,48,2733881,CENTER CORE,INTIMATE APPAREL/HOSIERY
10316608,9123366161,1205195425,04-06-2016,6/23/2016,29.75,1,29.75,1,29.75,2734580,READY TO WEAR,COLLECTIONS RTW
10316608,9123366161,1206294559,12-06-2016,,20.83,1,20.83,,,2734580,READY TO WEAR,COLLECTIONS RTW
11343702,190232000000,1207580472,6/16/2016,,29.99,1,29.99,,,2735756,READY TO WEAR,CASUAL RTW
11343702,190232000000,1202762852,5/22/2016,6/26/2016,48.59,1,48.59,1,48.59,2735756,READY TO WEAR,CASUAL RTW
14582588,737441000000,1247280387,9/25/2016,08-10-2016,34.5,1,34.5,1,34.5,2738519,CENTER CORE,WOMENS SHOES
14582588,737441000000,1250320074,9/29/2016,08-10-2016,28.98,1,28.98,1,28.98,2738519,CENTER CORE,WOMENS SHOES
13871609,884450000000,1198411217,4/28/2016,08-05-2016,89.99,1,89.99,1,89.99,2708772,READY TO WEAR,CLASSIFICATIONS
13871609,884450000000,1200897396,07-05-2016,,54.99,1,54.99,,,2708772,READY TO WEAR,CLASSIFICATIONS
